tier,o_zone_id,d_zone_id,volume,vehicle_fraction_assumption,persons_per_vehicle_assumption,status
smoke,1,80,0.04114512157356386,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,91,87,8.04344767871009,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,91,80,6.3782432288521305,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,91,86,5.545486443210623,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,91,17,4.328401472128689,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,92,91,6.756482256176288,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,92,87,3.034156335978856,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,92,80,2.4256120269868746,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,92,86,2.0797585349059005,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,92,17,1.6163521798781735,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,93,91,0.21755678707225887,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,93,87,0.10914461717273073,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,93,92,0.10881427655373077,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,93,80,0.07697924920185684,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,93,86,0.06791105262903525,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,94,80,5.293946855916609,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,94,11,3.7995313976251004,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,94,91,3.3413515462346033,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,94,57,2.647398212008025,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,94,59,2.6390808963167296,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,95,80,2.41583881490752,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,95,91,1.1736777834521561,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,95,94,1.139535625632312,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,95,57,1.005856322757857,0.2,1.5,hypothetical vehicle scenario; not observed mode share
pilot,95,59,0.9539516658729487,0.2,1.5,hypothetical vehicle scenario; not observed mode share
