path_id,o_zone_id,d_zone_id,volume,link_sequence
1582,18,14,-5.5438893245514545e-09,55;49;53;57;44
1583,18,14,377.67243407297434,56;61;57;44
1584,18,14,-8.049091421547698e-09,55;48;27;34
1585,18,14,10.590965746073294,56;63;67;44
1586,18,14,11.736600179685315,56;63;70;71
1587,18,14,-8.049091422096232e-09,55;48;28;44
1588,18,14,7.230497925364273e-09,56;62;66;76;71
1589,18,14,1.2176706276669504e-09,56;63;69;66;76;71
1590,18,14,7.230498665842752e-09,56;62;65;67;44
1591,18,14,7.230498190984171e-09,56;62;65;70;71
1592,18,15,-5.543889331143978e-09,55;49;53;57
1593,18,15,789.2555551530293,56;61;57
1594,18,15,10.744444853333281,56;63;67
1595,18,15,-8.049091423345413e-09,55;48;28
1596,18,15,7.2304985538247625e-09,56;62;65;67
1597,18,16,2000.0,55
1598,18,17,2400.0,55;49
1599,18,19,-5.54388933323251e-09,55;49;53
1600,18,19,1200.000000005544,56;61
1601,18,20,1600.0,56
1602,18,21,399.99999998576857,56;62
1603,18,21,2.214562350990248e-08,56;63;69
1604,18,21,-7.914219363429049e-09,55;49;53;57;46;69
1605,18,22,1200.000000000539,56;63
1606,18,22,7.2304906378016975e-09,56;62;65
1607,18,22,-7.76949202332429e-09,55;49;53;57;46
1608,18,23,400.0000000053944,56;63;70
1609,18,23,7.230490511097692e-09,56;62;66;76
1610,18,23,1.2176677788910668e-09,56;63;69;66;76
1611,18,23,7.23049077128779e-09,56;62;65;70
1612,18,23,-7.76949202129323e-09,55;49;53;57;46;70
1613,18,23,-5.5340679347585415e-09,56;61;57;46;70
1614,18,23,-7.769492021029392e-09,55;49;53;57;44;42
1615,19,1,-7.922092378515776e-09,58;52;47;19;14;3
1616,19,1,-7.922092377162668e-09,58;52;50;54;17;19;14;3
1617,19,1,-7.934069429980224e-09,58;52;47;19;15;11;8;5
1618,19,1,6.548693494523011,57;44;40;31;8;5
1619,19,1,-8.023070576081812e-09,58;52;48;26;23;11;8;5
1620,19,1,-6.127635798998384e-09,59;60;54;17;19;14;3
1621,19,1,-5.182161639564616e-09,57;46;69;66;74;38;35;5
1622,19,1,-5.0944734055606864e-09,57;44;40;33;35;5
1623,19,1,-8.023070529793235e-09,58;52;48;27;31;8;5
1624,19,1,1193.4513065617057,57;43;26;23;11;8;5
1625,19,2,-5.51595974477973e-09,58;52;47;19;14
1626,19,2,-5.515959737825444e-09,58;52;50;54;17;19;14
1627,19,2,399.99999992357294,59;60;54;17;19;14
1628,19,2,8.745896305919904e-08,59;60;55;47;19;14
1629,19,4,-7.934069429526214e-09,58;52;47;19;15;11
1630,19,4,8.498797924255472,57;44;40;31
1631,19,4,-8.02307057564659e-09,58;52;48;26;23;11
1632,19,4,777.012159023887,57;43;26;23;11
1633,19,4,-8.02307052935735e-09,58;52;48;27;31
1634,19,4,5.050446076215322e-09,58;51;26;23;11
1635,19,4,-7.93406942818695e-09,58;52;50;54;17;19;15;11
1636,19,4,14.48904307983997,57;43;27;31
1637,19,4,-6.169025614826123e-09,59;60;54;17;19;15;11
1638,19,4,5.050448671255948e-09,58;51;27;31
1639,19,5,-7.934069428369518e-09,58;52;47;19;15
1640,19,5,-8.023070574534826e-09,58;52;48;26;23
1641,19,5,399.99999995567407,57;43;26;23
1642,19,5,5.0504461382195895e-09,58;51;26;23
1643,19,5,-7.934069427030207e-09,58;52;50;54;17;19;15
1644,19,5,-6.169025611189036e-09,59;60;54;17;19;15
1645,19,5,4.18726802294991e-08,57;44;40;31;9
1646,19,5,-8.095647711827115e-09,58;52;48;27;31;9
1647,19,5,4.187267499677498e-08,57;43;27;31;9
1648,19,5,-6.313920222478313e-09,59;60;55;47;19;15
1649,19,6,-5.515959751122061e-09,58;52;47;19
1650,19,6,-5.515959744122141e-09,58;52;50;54;17;19
1651,19,6,800.000000011032,59;60;54;17;19
1652,19,7,-5.51595974728217e-09,58;52;50;54
1653,19,7,1600.0000000129264,59;60;54
1654,19,7,-7.4106445495970615e-09,58;52;47;20
1655,19,8,-5.515959755830069e-09,58;52;47
1656,19,8,-5.515959748636562e-09,58;52;50;54;17
1657,19,8,2800.0000000110317,59;60;54;17
1658,19,9,-8.023070576288455e-09,58;52;48;26
1659,19,9,1600.0000000029727,57;43;26
1660,19,9,5.0504460403470236e-09,58;51;26
1661,19,10,-8.023070576744616e-09,58;52;48
1662,19,10,7200.000000002972,57;43
1663,19,10,5.050446014891275e-09,58;51
1664,19,11,106.82172134249852,57;44;40
1665,19,11,-8.023070576241253e-09,58;52;48;27
1666,19,11,1493.178278666008,57;43;27
1667,19,11,5.050446042990005e-09,58;51;27
1668,19,11,-5.534067450185696e-09,57;46;70;71;40
1669,19,12,82.36710648166721,57;44;40;33
1670,19,12,2.595239699821938e-07,57;46;69;66;74;38
1671,19,12,-8.023070576015181e-09,58;52;48;27;33
1672,19,12,2.595239779616584e-07,57;46;70;73;74;38
1673,19,12,1117.6328927213472,57;43;27;33
1674,19,12,1.3942403990970804e-08,59;62;66;74;38
1675,19,12,2.595239835546254e-07,57;44;42;73;74;38
1676,19,12,5.050446055641553e-09,58;51;27;33
1677,19,12,3.722063906039488e-09,59;63;69;66;74;38
1678,19,12,3.7220639169869652e-09,59;63;70;73;74;38
1679,19,13,8.9535190004998,57;46;69;66;74
1680,19,13,8.492512979625193,57;46;70;73;74
1681,19,13,1.6276633142605196e-08,59;62;66;74
1682,19,13,7.3774772334257825,57;44;42;73;74
1683,19,13,4.458167020501476e-09,59;63;69;66;74
1684,19,13,4.458167032459384e-09,59;63;70;73;74
1685,19,13,1175.1764907714178,57;44;40;33;37
1686,19,13,-8.023070583303906e-09,58;52;48;27;33;37
1687,19,13,-2.1384712071266113e-09,59;62;65;70;73;74
1688,19,14,1200.0,57;44
1689,19,15,3200.0,57
1690,19,16,5200.0,58;52
1691,19,17,6800.0,58
1692,19,18,-5.515959746228712e-09,58;52;50
1693,19,18,1200.000000005516,59;60
1694,19,20,4800.0,59
1695,19,21,1599.9999999792653,57;46;69
1696,19,21,1.627662360410021e-08,59;62
1697,19,21,4.45816393341004e-09,59;63;69
1698,19,22,4799.999999995542,57;46
1699,19,22,4.45816391639921e-09,59;63
1700,19,23,641.0009117267292,57;46;70
1701,19,23,558.9990882697335,57;44;42
1702,19,23,4.458163969018882e-09,59;63;70
1703,19,23,1.2176677503294335e-09,57;46;69;66;76
1704,19,23,-2.1384724510297786e-09,59;62;66;76
1705,19,24,138.5026610580741,57;46;69;66
1706,19,24,132.6457442709,57;46;70;73
1707,19,24,1.627662437979297e-08,59;62;66
1708,19,24,128.85159464583296,57;44;42;73
1709,19,24,4.458164182560679e-09,59;63;69;66
1710,19,24,4.458164194172998e-09,59;63;70;73
1711,20,1,6.923054601941247e-08,60;54;17;19;14;3
1712,20,1,1199.999999764759,62;66;74;38;35;5
1713,20,1,3.37020943446708e-08,60;55;47;19;14;3
1714,20,1,5.488676747090771e-08,60;54;17;19;15;11;8;5
1715,20,1,2.21456231747686e-08,63;69;66;74;38;35;5
1716,20,1,-8.108629854747453e-09,61;58;52;47;19;14;3
1717,20,1,2.214562323647749e-08,63;70;73;74;38;35;5
1718,20,1,2.8952579499472978e-08,60;55;47;19;15;11;8;5
1719,20,1,1.2176678370543047e-09,62;65;70;73;74;38;35;5
1720,20,1,1.1068649291636384e-08,60;55;48;26;23;11;8;5
1721,20,2,399.99999992866583,60;54;17;19;14
1722,20,2,8.745896305976676e-08,60;55;47;19;14
1723,20,2,-8.062374794555553e-09,61;58;52;47;19;14
1724,20,2,-8.062374793320963e-09,61;58;52;50;54;17;19;14
1725,20,4,1199.99999983089,60;54;17;19;15;11
1726,20,4,8.74589592620361e-08,60;55;47;19;15;11
1727,20,4,-8.062374796054921e-09,61;58;52;47;19;15;11
1728,20,4,2.119902441104292e-08,60;55;48;26;23;11
1729,20,4,2.119904732708425e-08,61;57;44;40;31
1730,20,4,-8.140874347058541e-09,61;58;52;48;26;23;11
1731,20,4,2.119904431395131e-08,60;55;48;27;31
1732,20,4,2.1199086125508125e-08,63;67;44;40;31
1733,20,4,2.119902431759189e-08,61;57;43;26;23;11
1734,20,4,-8.140874304381124e-09,61;58;52;48;27;31
1735,20,5,399.99999987305677,60;54;17;19;15
1736,20,5,8.745896304800317e-08,60;55;47;19;15
1737,20,5,-8.062374794560186e-09,61;58;52;47;19;15
1738,20,5,2.1199025070335037e-08,60;55;48;26;23
1739,20,5,-8.140874345624978e-09,61;58;52;48;26;23
1740,20,5,2.119902497684801e-08,61;57;43;26;23
1741,20,5,2.1199063176024875e-08,63;67;43;26;23
1742,20,5,1.5274656416803478e-10,61;58;51;26;23
1743,20,5,-8.062374793325615e-09,61;58;52;50;54;17;19;15
1744,20,6,1199.9999999206034,60;54;17;19
1745,20,6,8.745895926399698e-08,60;55;47;19
1746,20,6,-8.06237479605414e-09,61;58;52;47;19
1747,20,7,2000.0,60;54
1748,20,8,3599.999999920604,60;54;17
1749,20,8,8.745895799861764e-08,60;55;47
1750,20,8,-8.062374796554545e-09,61;58;52;47
1751,20,9,-7.551810898144265e-09,60;55;48;26
1752,20,9,-8.90626724655333e-09,61;58;52;48;26
1753,20,9,-7.551810898457415e-09,61;57;43;26
1754,20,9,-7.551810755601259e-09,63;67;43;26
1755,20,9,-7.894330749310627e-09,61;58;51;26
1756,20,9,2400.0000000717796,60;54;17;21
1757,20,9,-7.718194853389962e-09,60;55;49;51;26
1758,20,9,-7.856385589818258e-09,62;65;67;43;26
1759,20,9,-8.487392326659921e-09,60;54;17;19;15;13
1760,20,9,-8.261653882158355e-09,60;54;17;22;48;26
1761,20,10,3070.0075788122067,60;55;48
1762,20,10,-8.02307057674351e-09,61;58;52;48
1763,20,10,6919.111510964809,61;57;43
1764,20,10,10.880910225956947,63;67;43
1765,20,10,5.050446014943632e-09,61;58;51
1766,20,11,85.5613331079164,61;57;44;40
1767,20,11,798.765552560318,60;55;48;27
1768,20,11,-8.023070576139801e-09,61;58;52;48;27
1769,20,11,9.667571447526477,63;67;44;40
1770,20,11,10.538257776134191,63;70;71;40
1771,20,11,1484.6434551758687,61;57;43;27
1772,20,11,5.050446048870081e-09,61;58;51;27
1773,20,11,7.230498404274955e-09,62;66;76;71;40
1774,20,11,10.82382992676069,63;67;43;27
1775,20,11,1.217670809991004e-09,63;69;66;76;71;40
1776,20,12,1999.9999999933327,62;66;74;38
1777,20,12,2.2145623109425937e-08,63;69;66;74;38
1778,20,12,2.2145623170731747e-08,63;70;73;74;38
1779,20,12,1.2176678268845889e-09,62;65;70;73;74;38
1780,20,12,-6.020939531644969e-09,60;55;48;27;33
1781,20,12,-6.020939503271205e-09,61;57;44;40;33
1782,20,12,-6.07882901798951e-09,61;57;46;69;66;74;38
1783,20,12,-6.020939130734574e-09,63;67;44;40;33
1784,20,12,-6.020939152824836e-09,63;70;71;40;33
1785,20,12,-8.679258719562536e-09,61;58;52;48;27;33
1786,20,13,2399.9999999605698,62;66;74
1787,20,13,2.2145623093722052e-08,63;69;66;74
1788,20,13,2.2145623154743153e-08,63;70;73;74
1789,20,13,1.2176678243327698e-09,62;65;70;73;74
1790,20,13,-6.078829018297751e-09,61;57;46;69;66;74
1791,20,14,1977.1048589288305,61;57;44
1792,20,14,10.831154423771443,63;67;44
1793,20,14,12.063986630023361,63;70;71
1794,20,14,7.230497751349189e-09,62;66;76;71
1795,20,14,1.2176705615688403e-09,63;69;66;76;71
1796,20,14,7.230498491460903e-09,62;65;67;44
1797,20,14,7.230498016838802e-09,62;65;70;71
1798,20,14,-5.534067489279086e-09,61;57;46;70;71
1799,20,15,4389.144727934222,61;57
1800,20,15,10.85527206577846,63;67
1801,20,16,6400.000000008023,60;55
1802,20,16,-8.0230705769296e-09,61;58;52
1803,20,17,1.7278523343827874e-08,61;58
1804,20,17,6799.999999982721,60;55;49
1805,20,18,1600.0,60
1806,20,19,4800.0,61
1807,20,21,4799.999999977855,62
1808,20,21,2.2145623056833026e-08,63;69
1809,20,22,9600.0,63
1810,20,23,2799.9999999843217,63;70
1811,20,23,7.2304903395669554e-09,62;66;76
1812,20,23,1.2176677133185141e-09,63;69;66;76
1813,20,23,7.230490599625181e-09,62;65;70
1814,20,24,1599.9999999557087,62;66
1815,20,24,2.2145623135216714e-08,63;69;66
1816,20,24,2.214562319636741e-08,63;70;73
1817,21,1,400.00000000607116,66;74;38;35;5
1818,21,1,1.2176678881683226e-09,65;70;73;74;38;35;5
1819,21,1,-5.213728953067657e-10,66;76;71;40;31;8;5
1820,21,1,-6.767438934672466e-09,66;76;71;40;33;35;5
1821,21,4,800.000000008699,66;74;38;35;6
1822,21,4,1.2176686539172618e-09,66;76;71;40;31
1823,21,4,1.2176689329325616e-09,65;67;44;40;31
1824,21,4,1.2176687541778784e-09,65;70;71;40;31
1825,21,4,1.217667183085233e-09,65;67;43;26;23;11
1826,21,4,-6.699253906232554e-09,66;74;38;36;31
1827,21,4,1.2176686953627163e-09,65;67;43;27;31
1828,21,4,-4.1915989634598754e-09,64;60;54;17;19;15;11
1829,21,4,1.2176678498502461e-09,65;70;73;74;38;35;6
1830,21,4,-5.1140831737972496e-09,65;68;60;54;17;19;15;11
1831,21,5,4.312886508695302e-09,65;67;43;26;23
1832,21,5,400.00000001399945,66;74;38;35;6;9
1833,21,5,-3.4591973058623975e-09,64;60;54;17;19;15
1834,21,5,1.2176686923390204e-09,66;76;71;40;31;9
1835,21,5,1.217668792620601e-09,65;70;71;40;31;9
1836,21,5,1.2176689714137184e-09,65;67;44;40;31;9
1837,21,5,-4.606020860242441e-09,65;68;60;54;17;19;15
1838,21,5,-8.418530386837862e-09,65;67;45;58;52;47;19;15
1839,21,5,1.217668733792654e-09,65;67;43;27;31;9
1840,21,5,-6.699253903196821e-09,66;74;38;36;31;9
1841,21,6,399.9999999252617,64;60;54;17;19
1842,21,6,2.0764099659676646e-08,65;68;60;54;17;19
1843,21,6,-7.914219364610991e-09,65;67;45;58;52;47;19
1844,21,6,8.745896305270907e-08,64;60;55;47;19
1845,21,6,-8.062374794558353e-09,64;61;58;52;47;19
1846,21,6,1.3382975663697983e-08,65;68;60;55;47;19
1847,21,6,-8.177182018260448e-09,65;68;61;58;52;47;19
1848,21,6,-8.699618879301255e-09,65;67;43;29;47;19
1849,21,6,-7.914219363169434e-09,65;67;45;58;52;50;54;17;19
1850,21,6,-6.100203503452234e-09,65;67;45;59;60;54;17;19
1851,21,7,799.9999999932503,64;60;54
1852,21,7,2.076409927008469e-08,65;68;60;54
1853,21,7,-7.914219364477458e-09,65;67;45;58;52;50;54
1854,21,7,-6.100203507868094e-09,65;67;45;59;60;54
1855,21,8,1599.9999999252618,64;60;54;17
1856,21,8,2.0764099072965405e-08,65;68;60;54;17
1857,21,8,-7.914219366576948e-09,65;67;45;58;52;47
1858,21,8,8.745895878902686e-08,64;60;55;47
1859,21,8,-8.062374796241917e-09,64;61;58;52;47
1860,21,8,1.3382975330840663e-08,65;68;60;55;47
1861,21,8,-8.177182019791963e-09,65;68;61;58;52;47
1862,21,8,-8.699618880053702e-09,65;67;43;29;47
1863,21,8,-7.914219365135496e-09,65;67;45;58;52;50;54;17
1864,21,8,-6.100203510089875e-09,65;67;45;59;60;54;17
1865,21,9,1200.0000000392395,65;67;43;26
1866,21,9,-8.288397248416829e-09,65;67;45;58;52;48;26
1867,21,9,-1.3097615883693442e-09,64;60;55;48;26
1868,21,9,-3.22388040429689e-09,65;68;60;55;48;26
1869,21,9,-3.0965914497646117e-09,65;67;45;58;51;26
1870,21,9,-7.465793932083491e-09,66;76;71;40;32;26
1871,21,9,-8.38945179711912e-09,64;61;58;52;48;26
1872,21,9,-7.465793933019205e-09,66;76;72;67;43;26
1873,21,10,4800.000000008289,65;67;43
1874,21,10,-8.2883972488553e-09,65;67;45;58;52;48
1875,21,11,869.1031770452005,66;76;71;40
1876,21,11,80.0167338123956,65;67;44;40
1877,21,11,226.93928440356717,65;70;71;40
1878,21,11,-5.323097272949904e-09,66;74;38;36
1879,21,11,423.94080474416,65;67;43;27
1880,21,12,1199.9999999987824,66;74;38
1881,21,12,1.2176678371056825e-09,65;70;73;74;38
1882,21,13,2400.0,66;74
1883,21,14,1260.236678429967,66;76;71
1884,21,14,87.17853676432091,65;67;44
1885,21,14,252.58478480571208,65;70;71
1886,21,15,3200.0,65;67
1887,21,16,-7.868604016646628e-09,65;67;45;58;52
1888,21,16,2400.0000000119517,64;60;55
1889,21,16,2.076409905960706e-08,65;68;60;55
1890,21,16,-8.02307057668525e-09,64;61;58;52
1891,21,16,-8.682033438222e-09,65;67;43;29
1892,21,16,-8.142439239450889e-09,65;68;61;58;52
1893,21,17,432.51434876912964,65;67;45;58
1894,21,17,1.7278523408547862e-08,64;61;58
1895,21,17,4.458322243387826e-09,65;68;61;58
1896,21,17,1967.4856512091337,64;60;55;49
1897,21,18,399.9999999871501,64;60
1898,21,18,2.0764099671595776e-08,65;68;60
1899,21,18,-7.91421936316269e-09,65;67;45;58;52;50
1900,21,19,1599.999999978263,65;67;45
1901,21,19,1.7278523145028394e-08,64;61
1902,21,19,4.458322146804868e-09,65;68;61
1903,21,20,4799.999999979235,64
1904,21,20,2.0764099219757062e-08,65;68
1905,21,22,7200.0,65
1906,21,23,2518.7331685234517,66;76
1907,21,23,281.2668314765484,65;70
1908,21,24,2000.0,66
1909,22,1,903.3081356064278,69;66;74;38;35;5
1910,22,1,696.6918642104403,70;73;74;38;35;5
1911,22,1,5.1141813733050244e-08,67;44;40;31;8;5
1912,22,1,5.114180836343861e-08,70;71;40;31;8;5
1913,22,1,-5.45882131745148e-09,67;44;40;33;35;5
1914,22,1,-5.458821347004539e-09,70;71;40;33;35;5
1915,22,1,-2.2534780846518116e-09,68;60;54;17;19;14;3
1916,22,1,5.114176221646372e-08,67;43;26;23;11;8;5
1917,22,1,-8.263953828635202e-09,67;45;58;52;47;19;14;3
1918,22,1,5.1141806602044185e-08,67;43;27;31;8;5
1919,22,2,-2.1547442701642617e-09,68;60;54;17;19;14
1920,22,2,-8.259043605510785e-09,67;45;58;52;47;19;14
1921,22,2,-2.7392226675846567e-09,68;60;55;47;19;14
1922,22,2,-4.5683230066649965e-09,69;64;60;54;17;19;14
1923,22,2,-8.44614635326118e-09,68;61;58;52;47;19;14
1924,22,2,-8.842546295105554e-09,67;43;29;47;19;14
1925,22,2,-8.259043604556358e-09,67;45;58;52;50;54;17;19;14
1926,22,2,-7.15410859064745e-09,67;45;59;60;54;17;19;14
1927,22,2,400.00000005456974,69;66;74;38;35;5;1
1928,22,2,-4.146540144418803e-09,67;43;26;23;12;14
1929,22,3,206.36700311629664,69;66;74;38;35
1930,22,3,193.63299669551262,70;73;74;38;35
1931,22,3,5.114181718676377e-08,67;44;40;31;8
1932,22,3,5.1141811798721124e-08,70;71;40;31;8
1933,22,3,-5.4588212985169185e-09,67;44;40;33;35
1934,22,3,-5.458821328077521e-09,70;71;40;33;35
1935,22,3,5.114176548608766e-08,67;43;26;23;11;8
1936,22,3,5.114181003112155e-08,67;43;27;31;8
1937,22,3,-5.458821337812775e-09,67;43;27;33;35
1938,22,4,6.678079360169641,67;44;40;31
1939,22,4,7.1685872481023285,70;71;40;31
1940,22,4,1492.9080505393938,67;43;26;23;11
1941,22,4,47.66412036275974,69;66;74;38;35;6
1942,22,4,7.413906571516006,67;43;27;31
1943,22,4,38.167255933105956,70;73;74;38;35;6
1944,22,4,1.217669299246915e-09,69;66;76;71;40;31
1945,22,4,-1.3438487433457845e-09,68;60;54;17;19;15;11
1946,22,4,-8.222083583295401e-09,67;45;58;52;47;19;15;11
1947,22,4,-6.69925385510536e-09,69;66;74;38;36;31
1948,22,5,799.999999810541,67;43;26;23
1949,22,5,4.1872675445441875e-08,70;71;40;31;9
1950,22,5,4.1872679380740325e-08,67;44;40;31;9
1951,22,5,-1.3438487343816878e-09,68;60;54;17;19;15
1952,22,5,-8.222083582889146e-09,67;45;58;52;47;19;15
1953,22,5,4.187267415306378e-08,67;43;27;31;9
1954,22,5,4.187265553928437e-08,69;66;74;38;35;6;9
1955,22,5,-8.288397248126697e-09,67;45;58;52;48;26;23
1956,22,5,4.1872655743604493e-08,70;73;74;38;35;6;9
1957,22,5,-2.0499588762508475e-09,68;60;55;47;19;15
1958,22,6,799.9999999246462,68;60;54;17;19
1959,22,6,-7.762519926317332e-09,67;45;58;52;47;19
1960,22,6,8.745896021118099e-08,68;60;55;47;19
1961,22,6,7.6554830993607e-09,69;64;60;54;17;19
1962,22,6,-8.062374795679838e-09,68;61;58;52;47;19
1963,22,6,-8.642226508595902e-09,67;43;29;47;19
1964,22,6,-7.762519924713264e-09,67;45;58;52;50;54;17;19
1965,22,6,-5.534083050284493e-09,67;45;59;60;54;17;19
1966,22,6,1.3055520338457836e-08,67;43;26;23;12
1967,22,6,4.94760272968692e-09,69;64;60;55;47;19
1968,22,7,2000.0000000056411,68;60;54
1969,22,7,7.655483057203235e-09,69;64;60;54
1970,22,7,-7.762519925589248e-09,67;45;58;52;50;54
1971,22,7,-5.534083053512999e-09,67;45;59;60;54
1972,22,8,1999.9999999459558,68;60;54;17
1973,22,8,-7.762519927193548e-09,67;45;58;52;47
1974,22,8,8.745895850457265e-08,68;60;55;47
1975,22,8,7.65548305718063e-09,69;64;60;54;17
1976,22,8,-8.062374796354413e-09,68;61;58;52;47
1977,22,8,-8.642226508917619e-09,67;43;29;47
1978,22,8,-7.762519925589526e-09,67;45;58;52;50;54;17
1979,22,8,-5.534083053514084e-09,67;45;59;60;54;17
1980,22,8,4.947602697939807e-09,69;64;60;55;47
1981,22,8,-8.253992792030088e-09,69;64;61;58;52;47
1982,22,9,2800.000000008288,67;43;26
1983,22,9,-8.28839724875087e-09,67;45;58;52;48;26
1984,22,10,10400.0,67;43
1985,22,11,138.2478553806054,67;44;40
1986,22,11,524.9397788708593,70;71;40
1987,22,11,3736.8123657540164,67;43;27
1988,22,11,1.217667768889937e-09,69;66;76;71;40
1989,22,11,-6.6992539758620236e-09,69;66;74;38;36
1990,22,12,1703.3032777945534,69;66;74;38
1991,22,12,1096.6967222163642,70;73;74;38
1992,22,12,-5.458821320108093e-09,67;44;40;33
1993,22,12,-5.458821349660119e-09,70;71;40;33
1994,22,13,3456.358344279363,69;66;74
1995,22,13,1743.6416557206371,70;73;74
1996,22,14,246.06934134816544,67;44
1997,22,14,4553.930658650616,70;71
1998,22,14,1.2176677089892493e-09,69;66;76;71
1999,22,15,10400.0,67
2000,22,16,-7.709944424321297e-09,67;45;58;52
2001,22,16,4800.000000016701,68;60;55
2002,22,16,-8.623043094393882e-09,67;43;29
2003,22,16,-8.02307057688073e-09,68;61;58;52
2004,22,16,7.655483040770531e-09,69;64;60;55
2005,22,17,6799.999999995542,67;45;58
2006,22,17,4.458322110359952e-09,68;61;58
2007,22,18,1200.000000000107,68;60
2008,22,18,7.655483075999108e-09,69;64;60
2009,22,18,-7.762519925198945e-09,67;45;58;52;50
2010,22,19,4799.999999995542,67;45
2011,22,19,4.45832211693748e-09,68;61
2012,22,20,9600.0,68
2013,22,21,7200.0,69
2014,22,23,8400.0,70
2015,22,24,2853.1685186509167,69;66
2016,22,24,1546.8314813490838,70;73
2017,23,1,1199.9999999617828,73;74;38;35;5
2018,23,1,5.114180781975336e-08,71;40;31;8;5
2019,23,1,-5.458821350005907e-09,71;40;33;35;5
2020,23,1,-7.465793928462664e-09,72;69;66;74;38;35;5
2021,23,3,399.99999995431705,73;74;38;35
2022,23,3,5.114180935698539e-08,71;40;31;8
2023,23,3,-5.458821341525003e-09,71;40;33;35
2024,23,4,31.135513336202038,71;40;31
2025,23,4,1968.8644866704972,73;74;38;35;6
2026,23,4,-6.699253908034901e-09,73;74;38;36;31
2027,23,5,29.148563577952974,71;40;31;9
2028,23,5,370.8514364794876,73;74;38;35;6;9
2029,23,5,-7.3356276824822626e-09,71;40;32;26;23
2030,23,5,-7.335627683515729e-09,72;67;43;26;23
2031,23,5,-7.335627683021624e-09,71;41;43;26;23
2032,23,5,-6.69925390267706e-09,73;74;38;36;31;9
2033,23,5,-7.846999199104816e-09,73;75;65;67;43;26;23
2034,23,5,-5.458821340447101e-09,71;40;33;35;6;9
2035,23,5,-7.962708204854908e-09,72;68;60;54;17;19;15
2036,23,5,-7.465793870607792e-09,72;67;44;40;31;9
2037,23,6,29.148614247589904,71;40;31;9;12
2038,23,6,-6.98749231207749e-09,72;68;60;54;17;19
2039,23,6,-8.71610635515362e-09,72;67;45;58;52;47;19
2040,23,6,-7.426586951387576e-09,73;75;64;60;54;17;19
2041,23,6,-8.716106355042483e-09,71;41;45;58;52;47;19
2042,23,6,-7.077818481467325e-09,72;68;60;55;47;19
2043,23,6,-7.426586946501718e-09,72;69;64;60;54;17;19
2044,23,6,370.8513858154501,73;74;38;35;6;9;12
2045,23,6,-7.625235863109913e-09,73;75;65;68;60;54;17;19
2046,23,6,-9.0640640924628e-09,71;40;32;29;47;19
2047,23,7,800.0000000293696,72;68;60;54
2048,23,7,7.655482912986505e-09,73;75;64;60;54
2049,23,7,7.655483099453027e-09,72;69;64;60;54
2050,23,7,1.2176677399239778e-09,73;75;65;68;60;54
2051,23,7,-7.762519924711715e-09,72;67;45;58;52;50;54
2052,23,7,-5.534083050278458e-09,72;67;45;59;60;54
2053,23,7,-7.762519924372988e-09,71;41;45;58;52;50;54
2054,23,7,-8.062374794444142e-09,72;68;61;58;52;50;54
2055,23,7,-8.134594404165344e-09,73;75;65;67;45;58;52;50;54
2056,23,7,-8.642226508006387e-09,72;67;43;29;50;54
2057,23,8,1199.9999999360043,72;68;60;54;17
2058,23,8,-7.762519926803847e-09,72;67;45;58;52;47
2059,23,8,7.655482889503523e-09,73;75;64;60;54;17
2060,23,8,8.745895926332211e-08,72;68;60;55;47
2061,23,8,7.655483075941245e-09,72;69;64;60;54;17
2062,23,8,-7.762519926465133e-09,71;41;45;58;52;47
2063,23,8,1.2176677271563855e-09,73;75;65;68;60;54;17
2064,23,8,-8.062374796054398e-09,72;68;61;58;52;47
2065,23,8,-8.64222650877453e-09,72;67;43;29;47
2066,23,8,-7.762519925199811e-09,72;67;45;58;52;50;54;17
2067,23,9,1.0343807671501269e-09,71;40;32;26
2068,23,9,1.0343807497692225e-09,72;67;43;26
2069,23,9,1.0343807580818715e-09,71;41;43;26
2070,23,9,-4.4373653214365255e-09,73;75;65;67;43;26
2071,23,9,2000.000000037385,71;40;31;9;13
2072,23,9,-8.518240946884832e-09,72;67;45;58;52;48;26
2073,23,9,-5.801898791973558e-09,72;68;60;55;48;26
2074,23,9,-8.518240946733034e-09,71;41;45;58;52;48;26
2075,23,9,-7.459269883658014e-09,73;74;38;36;32;26
2076,23,9,-5.753387606086246e-09,72;67;45;58;51;26
2077,23,10,1155.7472945151862,71;40;32
2078,23,10,4082.7317169215594,72;67;43
2079,23,10,1961.520988570325,71;41;43
2080,23,10,1.2176677090596854e-09,73;75;65;67;43
2081,23,10,-8.288397248831809e-09,72;67;45;58;52;48
2082,23,11,5200.0,71;40
2083,23,12,2800.0,73;74;38
2084,23,13,3200.0,73;74
2085,23,14,4400.0,71
2086,23,15,2530.065818781076,72;67
2087,23,15,1469.9341812177067,71;41
2088,23,15,1.2176677137283722e-09,73;75;65;67
2089,23,16,-7.709944423963803e-09,72;67;45;58;52
2090,23,16,-7.709944423609213e-09,71;41;45;58;52
2091,23,16,2000.0000000420991,72;68;60;55
2092,23,16,-8.623043094264994e-09,72;67;43;29
2093,23,16,-8.098193017209687e-09,73;75;65;67;45;58;52
2094,23,16,-8.623043093997663e-09,71;40;32;29
2095,23,16,-8.023070576607085e-09,72;68;61;58;52
2096,23,16,7.65548287078113e-09,73;75;64;60;55
2097,23,16,-8.623043094137148e-09,71;41;43;29
